,trip_start_geog_Long,trip_start_geog_Lat,trip_end_geog_Long,trip_end_geog_Lat,time_start,time_end,trip_distance_meters,trip_duration_seconds
0,22.9323216666667,40.64002166666671,22.963558333333307,40.609866666666704,11,12,4643,767
1,22.973158333333306,40.600798333333294,22.983545,40.574828333333286,17,17,3470,391
2,22.8807033333333,40.664683333333286,22.92438,40.6706816666667,14,14,4593,800
3,22.8944916666667,40.66845666666672,22.9370783333333,40.6660383333333,13,13,4310,956
4,22.9281616666667,40.6439516666667,22.9465633333333,40.6306033333333,17,17,2453,1152
5,22.9433833333333,40.636305,22.916403333333307,40.7295916666667,13,13,12628,1564
6,22.9357583333333,40.6358466666667,22.976136666666694,40.5246316666667,9,9,15127,1132
7,22.9668766666667,40.6312416666667,22.9526133333333,40.6317116666667,7,8,1469,406
8,22.956536666666693,40.651878333333286,22.921571666666694,40.64672,14,14,3530,840
9,22.937871666666695,40.642103333333296,22.901603333333306,40.6539566666667,9,10,3618,611
10,22.9465466666667,40.629948333333296,22.94761,40.57739,13,13,7106,804
11,22.936403333333306,40.64905,22.9641566666667,40.611835,0,0,5607,717
12,22.944583333333306,40.6307216666667,22.9496933333333,40.600095,18,18,3697,404
13,22.944161666666695,40.6357766666667,22.9583433333333,40.62233666666671,5,5,2059,236
14,22.945710000000002,40.6301566666667,22.9539283333333,40.6176883333333,14,14,1651,349
15,22.9759983333333,40.607865000000004,22.9443983333333,40.63585,11,12,4298,729
16,22.9692583333333,40.5779083333333,22.936816666666694,40.6402616666667,8,9,8082,1699
17,22.962528333333307,40.61904000000001,22.9620183333333,40.594258333333286,9,9,2901,550
18,22.95898,40.590388333333294,22.9503316666667,40.6262683333333,10,10,4498,937
19,22.9500833333333,40.63734,22.962145,40.629705,9,9,1388,207
20,22.9512,40.632015,22.9686683333333,40.62140166666671,17,17,2102,488
21,22.972165,40.6233616666667,22.946075,40.6399433333333,17,18,3344,579
22,22.939355,40.638251666666704,22.963266666666694,40.6111066666667,6,7,3939,433
23,22.962111666666694,40.586929999999995,22.9511066666667,40.630525,15,15,5126,780
24,22.951656666666693,40.654348333333296,22.98969,40.658134999999994,11,11,3616,544
25,22.918283333333306,40.64918,22.953988333333307,40.6210683333333,16,17,5262,1183
26,22.951575,40.599228333333286,22.9762533333333,40.524275,23,23,10671,758
27,22.95885,40.5882066666667,22.9907366666667,40.52633166666672,17,17,8337,840
28,22.9597783333333,40.595113333333295,22.9470183333333,40.63016500000001,14,14,4704,1187
29,22.984866666666694,40.61181666666671,22.946135,40.636105,9,9,4490,1092
30,22.9554833333333,40.639445,22.9018916666667,40.6538133333333,17,17,5480,1188
31,22.9388266666667,40.6339583333333,22.948053333333306,40.582131666666704,14,14,6907,1209
32,22.961721666666694,40.675746666666704,22.9345166666667,40.6558533333333,12,13,3805,643
33,22.962403333333306,40.6294066666667,22.9173833333333,40.6420683333333,7,7,4952,1123
34,22.953048333333307,40.588770000000004,22.939593333333306,40.5861483333333,7,7,1408,249
35,22.954051666666693,40.6213016666667,22.952815,40.5969366666667,13,13,3152,497
36,22.96734,40.6139283333333,22.943179999999998,40.636438333333295,9,9,3288,1002
37,22.943756666666694,40.6360916666667,22.918654999999998,40.654413333333295,6,6,3415,462
38,22.91241,40.66299,22.955476666666694,40.633433333333286,10,11,5486,963
39,22.9919233333333,40.5583883333333,22.9448383333333,40.637605,15,16,10570,1272
40,22.948285000000002,40.6274533333333,22.961461666666693,40.5917,16,16,4815,651
